file	seqproject	lanedir	library	sid	lane	read
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA122e_S311_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA122e	S311	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA122e_S311_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA122e	S311	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA132d_S308_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA132d	S308	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA100f_S264_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA100f	S264	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA123e_S283_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA123e	S283	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA98_S319_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA98	S319	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA136_S291_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA136	S291	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3609a_S267_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3609a	S267	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA114d_S262_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA114d	S262	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137_S331_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137	S331	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA131a_S321_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA131a	S321	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA144a_S320_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA144a	S320	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA146d_S276_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA146d	S276	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA127_S298_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA127	S298	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA100a_S248_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA100a	S248	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA141a_S253_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA141a	S253	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA117g_S306_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA117g	S306	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA45_S282_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA45	S282	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137b_S265_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137b	S265	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA128b_S272_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA128b	S272	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA132_S270_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA132	S270	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA123_S295_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA123	S295	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42c_S312_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA42c	S312	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA126b_S313_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA126b	S313	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA100c_S289_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA100c	S289	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA127_S298_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA127	S298	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3614c_S304_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3614c	S304	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA124d_S302_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA124d	S302	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA135a_S269_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA135a	S269	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA98_S319_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA98	S319	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA132b_S301_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA132b	S301	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3614a_S256_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3614a	S256	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3611_S245_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3611	S245	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA129_S305_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA129	S305	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA117d_S317_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA117d	S317	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA120b_S310_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA120b	S310	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA150b_S299_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA150b	S299	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137a_S241_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137a	S241	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA132d_S308_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA132d	S308	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA100g_S244_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA100g	S244	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA128a_S243_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA128a	S243	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA68_S296_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA68	S296	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA130_S326_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA130	S326	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA123e_S283_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA123e	S283	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3609a_S267_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3609a	S267	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA130d_S266_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA130d	S266	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA128b_S272_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA128b	S272	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA149e_S258_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA149e	S258	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA141a_S253_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA141a	S253	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA132f_S322_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA132f	S322	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA124h_S285_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA124h	S285	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA135a_S269_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA135a	S269	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA114a_S284_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA114a	S284	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137_S331_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137	S331	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA125d_S271_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA125d	S271	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA114d_S262_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA114d	S262	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3612a_S250_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3612a	S250	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA138c_S242_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA138c	S242	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3612c_S287_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3612c	S287	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA125b_S286_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA125b	S286	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137a_S241_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137a	S241	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA129a_S263_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA129a	S263	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3614b_S325_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3614b	S325	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA148a_S290_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA148a	S290	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA130f_S293_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA130f	S293	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3607_S327_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3607	S327	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA148a_S290_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA148a	S290	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA130f_S293_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA130f	S293	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA135_S307_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA135	S307	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA117j_S300_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA117j	S300	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42e_S297_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA42e	S297	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42_S288_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA42	S288	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA120_S318_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA120	S318	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA135_S307_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA135	S307	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA100c_S289_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA100c	S289	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA130d_S266_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA130d	S266	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA129d_S259_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA129d	S259	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA123_S295_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA123	S295	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA117d_S317_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA117d	S317	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA67_S261_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA67	S261	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3612_S279_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3612	S279	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3610_S251_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3610	S251	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/JJB3612c_S287_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	JJB3612c	S287	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA137e_S294_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA137e	S294	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA122d_S249_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA122d	S249	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42b_S280_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA42b	S280	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA68_S296_L004_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA68	S296	L004_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA144d_S328_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA144d	S328	L004_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA136a_S255_L004_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA_L004	DDA136a	S255	L004_	read1
