sample	project	species	library	run	read2_uri	read1_uri	interleaved_uri
DDA147x	dp15;neweng	Eucalyptus canobolensis	DDA147x_S198_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147x_S198_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147x_S198_L003_R1_001.fastq.gz	
DDA148	dp15;neweng	Eucalyptus dalrympleana	DDA148_S208_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA148_S208_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA148_S208_L003_R1_001.fastq.gz	
DDA148a	dp15;neweng	Eucalyptus dalrympleana	DDA148a_S290_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA148a_S290_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA148a_S290_L004_R1_001.fastq.gz	
DDA149	dp15;neweng	Eucalyptus viminalis	DDA149_S197_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149_S197_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149_S197_L003_R1_001.fastq.gz	
DDA149a	dp15;neweng	Eucalyptus viminalis	DDA149a_S247_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA149a_S247_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA149a_S247_L004_R1_001.fastq.gz	
DDA149b	dp15;neweng	Eucalyptus viminalis	DDA149b_S201_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149b_S201_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149b_S201_L003_R1_001.fastq.gz	
DDA149c	dp15;neweng	Eucalyptus viminalis	DDA149c_S145_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149c_S145_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149c_S145_L003_R1_001.fastq.gz	
DDA149e	dp15;neweng	Eucalyptus viminalis	DDA149e_S258_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA149e_S258_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA149e_S258_L004_R1_001.fastq.gz	
DDA149f	dp15;neweng	Eucalyptus viminalis	DDA149f_S205_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149f_S205_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149f_S205_L003_R1_001.fastq.gz	
DDA150	dp15;neweng	Eucalyptus canobolensis	DDA150_S157_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150_S157_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150_S157_L003_R1_001.fastq.gz	
DDA150a	dp15;neweng	Eucalyptus canobolensis	DDA150a_S170_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150a_S170_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150a_S170_L003_R1_001.fastq.gz	
DDA150b	dp15;neweng	Eucalyptus canobolensis	DDA150b_S299_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA150b_S299_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA150b_S299_L004_R1_001.fastq.gz	
DDA150c	dp15;neweng	Eucalyptus canobolensis	DDA150c_S277_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA150c_S277_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA150c_S277_L004_R1_001.fastq.gz	
DDA42	dp15;neweng	Eucalyptus dalrympleana	DDA42_S288_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42_S288_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42_S288_L004_R1_001.fastq.gz	
DDA42a	dp15;neweng	Eucalyptus dalrympleana	DDA42a_S330_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42a_S330_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42a_S330_L004_R1_001.fastq.gz	
DDA42b	dp15;neweng	Eucalyptus dalrympleana	DDA42b_S280_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42b_S280_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42b_S280_L004_R1_001.fastq.gz	
DDA42c	dp15;neweng	Eucalyptus dalrympleana	DDA42c_S312_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42c_S312_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42c_S312_L004_R1_001.fastq.gz	
DDA42d	dp15;neweng	Eucalyptus dalrympleana	DDA42d_S224_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA42d_S224_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA42d_S224_L003_R1_001.fastq.gz	
DDA42e	dp15;neweng	Eucalyptus dalrympleana	DDA42e_S297_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42e_S297_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA42e_S297_L004_R1_001.fastq.gz	
DDA43	dp15;neweng	Eucalyptus rubida	DDA43_S165_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA43_S165_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA43_S165_L003_R1_001.fastq.gz	
DDA44	dp15;neweng	Eucalyptus rubida	DDA44_S314_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA44_S314_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA44_S314_L004_R1_001.fastq.gz	
DDA45	dp15;neweng	Eucalyptus rubida	DDA45_S282_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA45_S282_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA45_S282_L004_R1_001.fastq.gz	
DDA46	dp15;neweng	Eucalyptus rubida	DDA46_S240_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA46_S240_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA46_S240_L004_R1_001.fastq.gz	
DDA47	dp15;neweng	Eucalyptus rubida	DDA47_S246_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA47_S246_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA47_S246_L004_R1_001.fastq.gz	
DDA48	dp15;neweng	Eucalyptus rubida	DDA48_S171_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA48_S171_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA48_S171_L003_R1_001.fastq.gz	
DDA56	dp15;neweng	Eucalyptus viminalis	DDA56_S174_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA56_S174_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA56_S174_L003_R1_001.fastq.gz	
DDA65	dp15;neweng	Eucalyptus viminalis	DDA65_S292_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA65_S292_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA65_S292_L004_R1_001.fastq.gz	
DDA67	dp15;neweng	Eucalyptus viminalis	DDA67_S261_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA67_S261_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA67_S261_L004_R1_001.fastq.gz	
DDA68	dp15;neweng	Eucalyptus viminalis	DDA68_S296_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA68_S296_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA68_S296_L004_R1_001.fastq.gz	
DDA73	dp15;neweng	Eucalyptus viminalis	DDA73_S239_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA73_S239_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA73_S239_L004_R1_001.fastq.gz	
DDA76	dp15;neweng	Eucalyptus viminalis	DDA76_S177_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA76_S177_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA76_S177_L003_R1_001.fastq.gz	
DDA97	dp15;neweng	Eucalyptus dalrympleana	DDA97_S191_L003	2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA97_S191_L003_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA97_S191_L003_R1_001.fastq.gz	
DDA98	dp15;neweng	Eucalyptus dalrympleana	DDA98_S319_L004	2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA98_S319_L004_R2_001.fastq.gz	rawdata/reads/2021-08_ACColin_A00548_0218_pool2_Rose_Evim_Ecan_APF_gDNA/DDA98_S319_L004_R1_001.fastq.gz	
EB510	dp15	Eucalyptus porosa	EB510	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB510_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB510_R1.fastq.gz	
EB515	dp15	Eucalyptus odorata	EB515	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB515_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB515_R1.fastq.gz	
EB519	dp15	Eucalyptus leucoxylon	EB519	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB519_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB519_R1.fastq.gz	
EB521	dp15	Eucalyptus odorata	EB521	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB521_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB521_R1.fastq.gz	
EB522	dp15	Eucalyptus leucoxylon	EB522	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB522_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB522_R1.fastq.gz	
EB523	dp15	Eucalyptus odorata	EB523	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB523_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB523_R1.fastq.gz	
EB524	dp15	Eucalyptus leucoxylon	EB524	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB524_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB524_R1.fastq.gz	
EB525	dp15	Eucalyptus porosa	EB525	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB525_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB525_R1.fastq.gz	
EB526	dp15	Eucalyptus albens	EB526	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB526_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB526_R1.fastq.gz	
EB527	dp15	Eucalyptus microcarpa	EB527	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB527_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB527_R1.fastq.gz	
EB528	dp15	Eucalyptus leucoxylon	EB528	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB528_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB528_R1.fastq.gz	
EB529	dp15	Eucalyptus microcarpa	EB529	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB529_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB529_R1.fastq.gz	
EB530	dp15	Eucalyptus albens	EB530	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB530_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB530_R1.fastq.gz	
EB531	dp15	Eucalyptus porosa	EB531	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB531_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB531_R1.fastq.gz	
EB534	dp15	Eucalyptus microcarpa	EB534	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB534_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB534_R1.fastq.gz	
EB535	dp15	Eucalyptus porosa	EB535	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB535_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB535_R1.fastq.gz	
EB536	dp15	Eucalyptus leucoxylon	EB536	DP15-oxley.1	rawdata/reads/DP15-oxley.1/EB536_R2.fastq.gz	rawdata/reads/DP15-oxley.1/EB536_R1.fastq.gz	
EMW0001	dp15	Eucalyptus melliodora	EMW0001	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0001_il.fastq.gz
EMW0002	dp15	Eucalyptus melliodora	EMW0002	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0002_il.fastq.gz
EMW0003	dp15	Eucalyptus melliodora	EMW0003	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0003_il.fastq.gz
EMW0004	dp15	Eucalyptus melliodora	EMW0004	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0004_il.fastq.gz
EMW0005	dp15	Eucalyptus melliodora	EMW0005	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0005_il.fastq.gz
EMW0006	dp15	Eucalyptus melliodora	EMW0006	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/EMW0006_il.fastq.gz
ENE0001	dp15	Eucalyptus sp. aff. magnificata	ENE0001	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0001_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0001_R1.fastq.gz	
ENE0005	dp15	Eucalyptus melliodora	ENE0005	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0005_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0005_R1.fastq.gz	
ENE0008	dp15	Eucalyptus sp. aff. magnificata	ENE0008	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0008_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0008_R1.fastq.gz	
ENE0009	dp15	Eucalyptus conica	ENE0009	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0009_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0009_R1.fastq.gz	
ENE0010	dp15	Eucalyptus sp. aff. magnificata	ENE0010	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0010_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0010_R1.fastq.gz	
ENE0011	dp15	Eucalyptus sp. aff. magnificata	ENE0011	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0011_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0011_R1.fastq.gz	
ENE0014	dp15	Eucalyptus melliodora	ENE0014	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0014_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0014_R1.fastq.gz	
ENE0015	dp15	Eucalyptus melliodora	ENE0015	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0015_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0015_R1.fastq.gz	
ENE0023	dp15	Eucalyptus sp. aff. magnificata	ENE0023	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0023_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0023_R1.fastq.gz	
ENE0024	dp15	Eucalyptus melliodora	ENE0024	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0024_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0024_R1.fastq.gz	
ENE0026	dp15	Eucalyptus melliodora	ENE0026	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0026_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0026_R1.fastq.gz	
ENE0028	dp15	Eucalyptus melliodora	ENE0028	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0028_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0028_R1.fastq.gz	
ENE0030	dp15	Eucalyptus sp. aff. magnificata	ENE0030	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0030_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0030_R1.fastq.gz	
ENE0031	dp15	Eucalyptus sp. aff. magnificata	ENE0031	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0031_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0031_R1.fastq.gz	
ENE0032	dp15	Eucalyptus sp. aff. magnificata	ENE0032	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0032_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0032_R1.fastq.gz	
ENE0033	dp15	Eucalyptus sp. aff. magnificata	ENE0033	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0033_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0033_R1.fastq.gz	
ENE0034	dp15	Eucalyptus sp. aff. magnificata	ENE0034	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0034_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0034_R1.fastq.gz	
ENE0036	dp15	Eucalyptus conica	ENE0036	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0036_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0036_R1.fastq.gz	
ENE0038	dp15	Eucalyptus conica	ENE0038	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0038_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0038_R1.fastq.gz	
ENE0040	dp15	Eucalyptus conica	ENE0040	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0040_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0040_R1.fastq.gz	
ENE0042	dp15	Eucalyptus conica	ENE0042	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0042_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0042_R1.fastq.gz	
ENE0044	dp15	Eucalyptus conica	ENE0044	DP15-oxley.1	rawdata/reads/DP15-oxley.1/ENE0044_R2.fastq.gz	rawdata/reads/DP15-oxley.1/ENE0044_R1.fastq.gz	
EmelCSIRO	dp15	Eucalyptus melliodora	E_melliodora_Csiro	CCA01-02			rawdata/reads/CCA01-02/E_melliodora_Csiro_il.fastq.gz
EmelCSIRO	dp15	Eucalyptus melliodora	Csiro_Melliodora	CCA01-02			rawdata/reads/CCA01-02/Csiro_Melliodora_il.fastq.gz
Eucalyptus_globulus_UTAS_Campus	dp15	Eucalyptus globulus	Eucalyptus_globulus_UTAS_Campus	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/Eucalyptus_globulus_UTAS_Campus_il.fastq.gz
Eucalyptus_microcorys_ANBG	dp15	Eucalyptus microcorys	Eucalyptus_microcorys_ANBG	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/Eucalyptus_microcorys_ANBG_il.fastq.gz
FDK10	dp15	Eucalyptus microcarpa	FDK10	2020_Borevitz_UWA_S4			rawdata/reads/2020_Borevitz_UWA_S4/FDK10_il.fastq.gz
FDK10	dp15	Eucalyptus microcarpa	FDK10-WGS	DP15-plate1.2	rawdata/reads/DP15-plate1.2/FDK10-WGS_R2.fastq.gz	rawdata/reads/DP15-plate1.2/FDK10-WGS_R1.fastq.gz	
FDK10	dp15	Eucalyptus microcarpa	FDK10	DP15-plate1-6.1	rawdata/reads/DP15-plate1-6.1/FDK10_R2.fastq.gz	rawdata/reads/DP15-plate1-6.1/FDK10_R1.fastq.gz	
FDK10	dp15	Eucalyptus microcarpa	FDK10	DP15-plate1-6.0	rawdata/reads/DP15-plate1-6.0/FDK10_R2.fastq.gz	rawdata/reads/DP15-plate1-6.0/FDK10_R1.fastq.gz	
FDK10	dp15	Eucalyptus microcarpa	FDK10	DP15-plate1-6.2	rawdata/reads/DP15-plate1-6.2/FDK10_R2.fastq.gz	rawdata/reads/DP15-plate1-6.2/FDK10_R1.fastq.gz	
FDK10	dp15	Eucalyptus microcarpa	FDK10-WGS	DP15-plate1.1	rawdata/reads/DP15-plate1.1/FDK10-WGS_R2.fastq.gz	rawdata/reads/DP15-plate1.1/FDK10-WGS_R1.fastq.gz	
FDK10	dp15	Eucalyptus microcarpa	FDK10-NextRAD	DP15-plate1.1	rawdata/reads/DP15-plate1.1/FDK10-NextRAD_R2.fastq.gz	rawdata/reads/DP15-plate1.1/FDK10-NextRAD_R1.fastq.gz	
GG_01	RRG		GG_01_S51_L001	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_01_S51_L001_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_01_S51_L001_R1_001.fastq.gz	
GG_01	RRG		GG_01_S51_L002	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_01_S51_L002_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_01_S51_L002_R1_001.fastq.gz	
GG_02	RRG		GG_02_S52_L002	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_02_S52_L002_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_02_S52_L002_R1_001.fastq.gz	
GG_02	RRG		GG_02_S52_L001	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_02_S52_L001_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/GG_02_S52_L001_R1_001.fastq.gz	
