"","species_group","sample","species.x","NoOut","Section_Vlook","Section_edit","Subsp.","samp_prefix","Maid_rl2s","tag","date","parsed_date","latitude","longitude","jit_latitude","jit_longitude","elevation.x","datum","location","region","collectors","samplename","population","seed","notes","group","nearest_neighbor_distance","elevation.y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","species.y","spp_loc","spp_reg","Putative","spp.cross","putative.spp_loc","dsuite_loc_putative","dsuite_loc","dsuite_reg","dsuite_tree","dsuite_loc_num","RM_nonlarge_samp"
"159","Eucalyptus rubida_23","DDA141c","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA141c","novaseq_DDA141c","4/11/2019 0:00","4/11/2019 11:00",-33.21336111,149.1365,-35.4567708,149.0111331,NA,"","Ophir road, uphill from 3rd crossing of Summer hill creek.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109689",NA,NA,"",23,1.047143719,102,12.69583321,19.16666603,6.116666794,866,87,58,15.0605011,253,187,207,208,13.875,49.02826691,526.8278198,27.5,-0.800000012,28.29999924,12.16666698,9.716667175,"rubida","rubida_OPH2","rubida_ORA","rubida","rubida","rubida_OPH2","rubida_OPH2","rubida_OPH2","rubida_ORA","rubida_ORA_133","rub_OPH2_133","rubida_OPH2"
"160","Eucalyptus rubida_27","DDA143","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA143","novaseq_DDA143","4/11/2019 0:00","4/11/2019 11:00",-33.50472222,149.1322778,-33.50472222,149.1322778,NA,"","Carcoar road; east of Matthews lane and Tallwood road.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109691",NA,NA,"",27,0.644471052,1061,12.15416718,18.78333282,5.683333397,909,99,53,19.08553314,274,177,234,257,11.59166718,44.75547028,530.8974609,26.5,0.600000024,25.89999962,6.466666698,12.73333359,"rubida","rubida_TAL","rubida_ORA","rubida","rubida","rubida_TAL","rubida_TAL","rubida_TAL","rubida_ORA","rubida_ORA_137","rub_TAL_137","rubida_TAL"
"161","Eucalyptus rubida_9","DDA143c","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA143c","novaseq_DDA143c","4/11/2019 0:00","4/11/2019 11:00",-33.50472222,149.1322778,-35.83525896,149.0096875,NA,"","Carcoar road; east of Matthews lane and Tallwood road.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109691",NA,NA,"",9,1.100062956,1211,8.787500381,14.86666679,2.549999952,806,82,56,12.11060143,226,174,202,182,11.65833282,46.08036804,499.4684448,22.29999924,-3,25.29999924,8.166666985,3.666666746,"rubida","rubida_TAL","rubida_ORA","rubida","rubida","rubida_TAL","rubida_TAL","rubida_TAL","rubida_ORA","rubida_ORA_140","rub_TAL_140","rubida_TAL"
"162","Eucalyptus scoparia_205","CCA1297","Eucalyptus scoparia","xxx","Maidenaria","Maidenaria","","","CCA1297","CCA1297","","",-28.85,151.9666667,-28.85,151.9666667,1057,"WGS84","Walking track to summit of Mount Norman, Queensland.","","Dean Nicolle","",NA,NA,"elevation computed from api.geonames.org/astergdem",205,3603.008323,1101,13.83333302,19.18333244,7.783333302,894,115,43,34.87198257,334,145,334,145,10.36666679,45.6681366,461.4863892,24.79999924,2.099999905,22.69999886,19.18333244,7.783333302,"scoparia","scopar_NOR","scopar_NOR","scoparia","scoparia","scopar_NOR","xxx","scopar_NOR","scopar_NOR","scopar_NOR_7","sco_NOR_7","xxx"
"163","Eucalyptus strzeleckii_3","CCA3051","Eucalyptus strzeleckii","xxx","Maidenaria","Maidenaria","","","CCA3051","CCA3051","","",-38.73583333,143.2513889,-38.73583333,143.2513889,83,"WGS84","Great Ocean Rd, between Gellibrand River crossing and Moonlight Head Road, Otway Ranges, Victoria.","","Dean Nicolle","",NA,NA,"elevation computed from api.geonames.org/astergdem",3,51150.32194,926,13.32916641,16.89999962,9.983333588,1103,138,43,34.13992691,395,161,161,395,6.541666508,44.80593109,277.7217407,21.70000076,7.099999905,14.60000038,9.983333588,16.89999962,"strzeleckii","Outgroup","Outgroup","strzeleckii","strzeleckii","Outgroup","xxx","xxx","xxx","strz_12","Outgroup_12","xxx"
"164","Eucalyptus viminalis subsp. cygnetensis_24","CCA1366","Eucalyptus viminalis subsp. cygnetensis","","Maidenaria","Maidenaria","","","CCA1366","CCA1366","","",-34.82944444,135.6886111,-34.82944444,135.6886111,91,"WGS84","South-west of Port Lincoln, Eyre peninsula, S.A.","","Dean Nicolle","",NA,NA,"elevation computed from api.geonames.org/astergdem",24,158397.0478,1101,15.67083359,19.71666718,11.61666679,531,91,13,62.24420166,249,47,47,249,9.808333397,51.62280655,332.5620728,26,7,19,11.61666679,19.71666718,"viminalis subsp. cygnetensis","vimina_LIN","vimina_LIN","viminalis subsp. cygnetensis","viminalis subsp. cygnetensis","vimina_LIN","xxx","vimina_LIN","vimina_LIN","vimina_LIN_8","vim_LIN_8","vimina_LIN"
"165","Eucalyptus viminalis subsp. viminalis_192","CCA5060","Eucalyptus viminalis subsp. viminalis","","Maidenaria","Maidenaria","","","CCA5060","CCA5060","","",-30.27416667,150.1647222,-30.27416667,150.1647222,1496,"WGS84","Mt Kapultar summit, Mount Kapultar National Park, New South Wales.","","Dean Nicolle","",NA,NA,"elevation computed from api.geonames.org/astergdem",192,25131.46511,858,12.40833378,18.73333359,5.716666698,933,122,56,21.92169571,296,187,296,217,10.40000057,42.97520828,526.5877686,25.10000038,0.899999976,24.20000076,18.73333359,13.13333321,"viminalis subsp. viminalis","vimina_KAPU","vimina_KAPU","viminalis subsp. viminalis","viminalis subsp. viminalis","vimina_KAPU","xxx","vimina_KAPU","vimina_KAPU","vimina_KAPU_20","vim_KAPU_20","vimina_KAPU"
"166","Eucalyptus viminalis_102","JJB3609a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3609a","novaseq_JJB3609a","27/12/2018 0:00","27/12/2018 11:00",-35.45905556,148.8940556,-33.33910932,149.0062011,847,"WGS84","Tidbinbilla Nature Reserve, 1.5 km from Tidbinbilla Reserve Road along Mountain Creek Road, 10 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108972",NA,NA,"Moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Leptospermum continentale, Lomatia myricoides, Acacia melanoxylon, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree at base, 11 m tall, DBH 28+17 cm. Bark persistent rough coarse ribbony to 1 m, then gum bark, cream to grey with brown ribbons.",102,0.310733524,1219,11.3166666,17.64999962,4.950000286,1002,108,57,19.06557846,304,194,252,288,9.899999619,41.77215195,513.947876,24.29999924,0.600000024,23.69999886,5.766666889,15.23333359,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_198","vim_TID_NR_198","vimina_TID_NR"
"167","Eucalyptus viminalis_121","DDA149","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149","novaseq_DDA149","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.32975,149.0829722,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",121,0.604774117,1211,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_165","vim_GOS_165","vimina_GOS"
"168","Eucalyptus viminalis_124","DDA136c","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA136c","novaseq_DDA136c","4/11/2019 0:00","4/11/2019 11:00",-33.28083333,148.9901667,-33.32847246,149.083346,NA,"","Akhurst road, near corner with Borenore road.","CT","D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl","NE 109684",NA,NA,"",124,0.922127669,1186,12.22500038,18.76666641,5.716666698,940,101,55,18.85273361,282,184,243,267,11.28333378,44.24836731,527.2764282,26.10000038,0.600000024,25.5,6.599999905,12.76666641,"viminalis","vimina_BORs","vimina_ORA","viminalis","viminalis","vimina_BORs","vimina_BORs","vimina_BORs","vimina_ORA","vimina_ORA_114","vim_BORs_114","vimina_BORs"
"169","Eucalyptus viminalis_126","DDA136a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA136a","novaseq_DDA136a","4/11/2019 0:00","4/11/2019 11:00",-33.28083333,148.9901667,-33.32836131,149.0833279,NA,"","Akhurst road, near corner with Borenore road.","CT","D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl","NE 109684",NA,NA,"",126,0.503258859,1186,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"viminalis","vimina_BORs","vimina_ORA","viminalis","viminalis","vimina_BORs","vimina_BORs","vimina_BORs","vimina_ORA","vimina_ORA_112","vim_BORs_112","vimina_BORs"
"170","Eucalyptus viminalis_128","DDA136b","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA136b","novaseq_DDA136b","4/11/2019 0:00","4/11/2019 11:00",-33.28083333,148.9901667,-33.32835717,149.0833366,NA,"","Akhurst road, near corner with Borenore road.","CT","D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl","NE 109684",NA,NA,"",128,0.482599889,1186,12.22500038,18.76666641,5.716666698,940,101,55,18.85273361,282,184,243,267,11.28333378,44.24836731,527.2764282,26.10000038,0.600000024,25.5,6.599999905,12.76666641,"viminalis","vimina_BORs","vimina_ORA","viminalis","viminalis","vimina_BORs","vimina_BORs","vimina_BORs","vimina_ORA","vimina_ORA_113","vim_BORs_113","vimina_BORs"
"171","Eucalyptus viminalis_130","DDA138a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138a","novaseq_DDA138a","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-33.31708775,149.1029619,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",130,0.324890577,1116,12.35416603,18.93333244,5.799999714,919,98,53,18.79501152,274,180,239,258,11.42500019,44.62890625,530.7689819,26.29999924,0.699999988,25.59999847,6.683333397,12.89999962,"viminalis","vimina_BORe","vimina_ORA","viminalis","viminalis","vimina_BORe","vimina_BORe","vimina_BORe","vimina_ORA","vimina_ORA_122","vim_BORe_122","vimina_BORe"
"172","Eucalyptus viminalis_143","DDA133","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA133","novaseq_DDA133","4/11/2019 0:00","4/11/2019 11:00",-33.28452778,149.0148056,-33.28452778,149.0148056,NA,"","Roadside verge, 111 Nashdale lane, Nashdale.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109681",NA,NA,"",143,53.99286923,1186,12.60000038,19.04999924,6.150000095,912,94,54,16.97820854,268,182,235,254,11.01666641,43.89110184,521.1699829,26.20000076,1.100000024,25.10000038,6.983333588,13.21666622,"viminalis","vimina_NAS","vimina_ORA","viminalis","viminalis","vimina_NAS","vimina_NAS","vimina_NAS","vimina_ORA","vimina_ORA_108","vim_NAS_108","vimina_NAS"
"173","Eucalyptus viminalis_144","DDA126a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126a","novaseq_DDA126a","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.28084106,148.9901575,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",144,1.212239554,1099,12.67500019,19.14999962,6.199999809,908,94,53,17.23546791,267,181,233,252,10.94999981,43.62549973,523.8255005,26.29999924,1.200000048,25.09999847,7.016666412,13.3166666,"viminalis","vimina_CAN4","vimina_ORA","viminalis","viminalis","vimina_CAN4","vimina_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_75","vim_CAN4_75","vimina_CAN4"
"174","Eucalyptus viminalis_145","DDA136","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA136","novaseq_DDA136","4/11/2019 0:00","4/11/2019 11:00",-33.28083333,148.9901667,-33.28083333,148.9901667,NA,"","Akhurst road, near corner with Borenore road.","CT","D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl","NE 109684",NA,NA,"",145,0.829462738,1186,12.67500019,19.14999962,6.199999809,908,94,53,17.23546791,267,181,233,252,10.94999981,43.62549973,523.8255005,26.29999924,1.200000048,25.09999847,7.016666412,13.3166666,"viminalis","vimina_BORs","vimina_ORA","viminalis","viminalis","vimina_BORs","vimina_BORs","vimina_BORs","vimina_ORA","vimina_ORA_111","vim_BORs_111","vimina_BORs"
"175","Eucalyptus viminalis_146","DDA126b","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126b","novaseq_DDA126b","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.28082988,148.9901588,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",146,0.829462738,1099,12.67500019,19.14999962,6.199999809,908,94,53,17.23546791,267,181,233,252,10.94999981,43.62549973,523.8255005,26.29999924,1.200000048,25.09999847,7.016666412,13.3166666,"viminalis","vimina_CAN4","vimina_ORA","dalrympleana","dalrympleana","dalrym_CAN4","dalrym_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_76","vim_CAN4_76","vimina_CAN4"
"176","Eucalyptus viminalis_15","JJB3607","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3607","novaseq_JJB3607","27/12/2018 0:00","27/12/2018 11:00",-35.45930556,148.89775,-35.45930556,148.89775,823,"WGS84","Tidbinbilla Nature Reserve, 950 m from Tidbinbilla Reserve Road along Mountain Creek Road.","ST","J.J. Bruhl J.G. Brickhill, I.L. Crawford","NE 108970",NA,NA,"Roadside shelf above moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Lomatia myricoides, Acacia dealbata, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree, 22 m tall, with branching c. 1 m from ground, DBH 101.5+14+11.5 cm. Bark persistent rough coarse ribbony to 1 m, then gum bark, cream to grey with yellow brown staining and brown ribbons.",15,154.0591177,1219,11.0041666,17.14999962,4.683333397,965,95,62,14.09652424,277,210,211,254,11.9416666,46.28553009,505.7733154,24.60000038,-1.200000048,25.80000114,7.733333111,14.96666718,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_195","vim_TID_NR_195","vimina_TID_NR"
"177","Eucalyptus viminalis_150","DDA126e","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126e","novaseq_DDA126e","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.25814523,149.016158,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",150,1.073135567,926,12.98750019,19.53333282,6.466666698,873,88,52,16.44615746,252,175,228,237,11.42500019,44.62890625,527.9468384,26.89999962,1.299999952,25.60000038,7.300000191,13.60000038,"viminalis","vimina_CAN4","vimina_ORA","viminalis","viminalis","vimina_CAN4","vimina_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_78","vim_CAN4_78","vimina_CAN4"
"178","Eucalyptus viminalis_151","DDA126c","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126c","novaseq_DDA126c","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.25814274,149.0161707,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",151,0.566788735,1099,12.98750019,19.53333282,6.466666698,873,88,52,16.44615746,252,175,228,237,11.42500019,44.62890625,527.9468384,26.89999962,1.299999952,25.60000038,7.300000191,13.60000038,"viminalis","vimina_CAN4","vimina_ORA","viminalis","viminalis","vimina_CAN4","vimina_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_77","vim_CAN4_77","vimina_CAN4"
"179","Eucalyptus viminalis_153","DDA126f","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126f","novaseq_DDA126f","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.25813034,149.0161603,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",153,1.120204166,867,12.98750019,19.53333282,6.466666698,873,88,52,16.44615746,252,175,228,237,11.42500019,44.62890625,527.9468384,26.89999962,1.299999952,25.60000038,7.300000191,13.60000038,"viminalis","vimina_CAN4","vimina_ORA","viminalis","viminalis","vimina_CAN4","vimina_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_79","vim_CAN4_79","vimina_CAN4"
"180","Eucalyptus viminalis_154","DDA138","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138","novaseq_DDA138","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-33.25788889,149.0147778,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",154,0.567347849,1116,12.98750019,19.53333282,6.466666698,873,88,52,16.44615746,252,175,228,237,11.42500019,44.62890625,527.9468384,26.89999962,1.299999952,25.60000038,7.300000191,13.60000038,"viminalis","vimina_BORe","vimina_ORA","viminalis","viminalis","vimina_BORe","vimina_BORe","vimina_BORe","vimina_ORA","vimina_ORA_121","vim_BORe_121","vimina_BORe"
"181","Eucalyptus viminalis_17","JJB3609","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3609","novaseq_JJB3609","27/12/2018 0:00","27/12/2018 11:00",-35.45905556,148.8940556,-35.45905556,148.8940556,847,"WGS84","Tidbinbilla Nature Reserve, 1.5 km from Tidbinbilla Reserve Road along Mountain Creek Road, 10 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108972",NA,NA,"Moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Leptospermum continentale, Lomatia myricoides, Acacia melanoxylon, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree at base, 11 m tall, DBH 28+17 cm. Bark persistent rough coarse ribbony to 1 m, then gum bark, cream to grey with brown ribbons.",17,0.789162075,1219,11.0041666,17.14999962,4.683333397,965,95,62,14.09652424,277,210,211,254,11.9416666,46.28553009,505.7733154,24.60000038,-1.200000048,25.80000114,7.733333111,14.96666718,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_197","vim_TID_NR_197","vimina_TID_NR"
"182","Eucalyptus viminalis_171","DDA114","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114","novaseq_DDA114","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-32.75272222,150.07375,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",171,0.803965523,259,14.16250038,20.31666756,7.783333302,742,92,41,21.11197472,231,147,231,148,11.42500019,45.51792526,504.8677979,27.20000076,2.099999905,25.10000038,20.31666756,11.14999962,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_30","vim_CCR_30","vimina_CCR"
"183","Eucalyptus viminalis_18","JJB3608","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3608","novaseq_JJB3608","27/12/2018 0:00","27/12/2018 11:00",-35.45880556,148.8961667,-35.45880556,148.8961667,839,"WGS84","Tidbinbilla Nature Reserve, 1.1 km from Tidbinbilla Reserve Road along Mountain Creek Road.","ST","J.J. Bruhl J.G. Brickhill, I.L. Crawford","NE 108971",NA,NA,"Roadside shelf above moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Lomatia myricoides, Acacia dealbata, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree, 17 m tall, DBH 65 cm. Bark persistent rough coarse ribbony to 1.5 m, then gum bark, cream to grey with brown ribbons.",18,154.0591177,1219,11.0041666,17.14999962,4.683333397,965,95,62,14.09652424,277,210,211,254,11.9416666,46.28553009,505.7733154,24.60000038,-1.200000048,25.80000114,7.733333111,14.96666718,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_196","vim_TID_NR_196","vimina_TID_NR"
"184","Eucalyptus viminalis_184","DDA67","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA67","novaseq_DDA67","18/05/2019 0:00","18/05/2019 10:00",-30.48568333,151.6436417,-30.48568333,151.6436417,1043,"WGS84","University of New England, Armidale. c. 35.0m North of building C013.","NET","D.D. Andrew","NE 108896",NA,NA,"Mid gentle slope. Fine dark brown silty clay on basalt. Mown parkland. Tree to c. 15.0m. Grey brown ribbony bark to c. 1.5m, grey white smooth gum bark above. DBH c.0.64m. Tree No.200466.",184,10.70694171,1022,13.44583321,19.38333321,7.050000191,776,117,40,38.31303024,299,126,297,126,12.89166737,49.39336014,497.6739502,26.5,0.400000006,26.10000038,18.25,7.050000191,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_189","vim_UNE_189","vimina_UNE"
"185","Eucalyptus viminalis_185","DDA68","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA68","novaseq_DDA68","18/05/2019 0:00","18/05/2019 10:00",-30.485675,151.6435306,-30.485675,151.6435306,1043,"WGS84","University of New England, Armidale. c. 35.0m North of building C013.","NET","D.D. Andrew","NE 108897",NA,NA,"Mid gentle slope. Fine dark brown silty clay on basalt. Mown parkland. Tree to c. 15.0m. Grey brown ribbony bark to c. 1.6m, grey white smooth gum bark above. Bifurcated trunk; DBH c.0.38m and 0.37m Tree No.200465.",185,10.70694171,1022,13.44583321,19.38333321,7.050000191,776,117,40,38.31303024,299,126,297,126,12.89166737,49.39336014,497.6739502,26.5,0.400000006,26.10000038,18.25,7.050000191,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_190","vim_UNE_190","vimina_UNE"
"186","Eucalyptus viminalis_186","DDA65","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA65","novaseq_DDA65","18/05/2019 0:00","18/05/2019 10:00",-30.48491389,151.6427972,-30.48491389,151.6427972,1061,"WGS84","University of New England, Armidale. c. 11.0m North of Ring road.","NET","D.D. Andrew","NE 108894",NA,NA,"Mid - upper moderate slope. Fine dark brown silty clay on basalt. Eucalyptus viminalis, Angophora floribunda grassy woodland. Tree to c. 15.0m. Grey brown ribbony bark to c. 1.0m, grey white smooth gum bark above. DBH c.0.46m. Tree No.201823.",186,109.8997103,1022,13.44583321,19.38333321,7.050000191,776,117,40,38.31303024,299,126,297,126,12.89166737,49.39336014,497.6739502,26.5,0.400000006,26.10000038,18.25,7.050000191,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_188","vim_UNE_188","vimina_UNE"
"187","Eucalyptus viminalis_187","DDA76","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA76","novaseq_DDA76","25/05/2019 0:00","25/05/2019 10:00",-30.48475556,151.6442417,-30.48475556,151.6442417,1063,"WGS84","University of New England, Armidale. Northern ring road.","NET","D.D. Andrew","NE 108905",NA,NA,"Gentle slope above carpark. Dark brown silty clay on basalt. Edge of Eucalyptus viminalis, Angophora floribunda grassy woodland. Bifurcated tree to c. 13.0m. Grey brown ribbony bark to c. 1.8m and 0.8m, grey white smooth gum bark above. DBH c.0.31m and 0.33m. No.2001818.",187,117.8875253,1022,13.44583321,19.38333321,7.050000191,776,117,40,38.31303024,299,126,297,126,12.89166737,49.39336014,497.6739502,26.5,0.400000006,26.10000038,18.25,7.050000191,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_192","vim_UNE_192","vimina_UNE"
"188","Eucalyptus viminalis_188","DDA56","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA56","novaseq_DDA56","13/05/2019 0:00","13/05/2019 10:00",-30.48395,151.6388944,-30.48395,151.6388944,1033,"WGS84","University of New England, Armidale. c.20.0m North of building W070.","NET","D.D. Andrew","NE 108885",NA,NA,"Mid slope. Fine dark brown silty clay on basalt. Open mown grass area. Tree to c. 17.0m. Grey brown ribbony bark to c. 3.0m, grey white smooth gum bark above. DBH c.1.08m. Tree ID No.201967.",188,389.6624113,955,13.5,19.41666794,7.083333492,775,117,40,38.58763123,299,126,297,126,12.94999981,49.4274826,498.1602478,26.60000038,0.400000006,26.20000076,18.29999924,7.083333492,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_187","vim_UNE_187","vimina_UNE"
"189","Eucalyptus viminalis_189","DDA73","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA73","novaseq_DDA73","25/05/2019 0:00","25/05/2019 10:00",-30.48296111,151.6461944,-30.48296111,151.6461944,1049,"WGS84","University of New England, Armidale. On Clarks road, East of N019.","NET","D.D. Andrew","NE 108902",NA,NA,"Roadside bank, moderate slope. Dark brown silty clay on basalt. Mown grassy area. Tree to c. 13.0m. Grey brown ribbony bark to c. 5.0m, grey white smooth gum bark above. DBH c.0.87m. No.201647.",189,273.3613981,1022,13.3166666,19.25,6.933333397,781,114,41,36.50905991,296,130,294,130,12.8166666,49.29487228,496.9101563,26.39999962,0.400000006,26,18.10000038,6.933333397,"viminalis","vimina_UNE","vimina_NT","viminalis","viminalis","vimina_UNE","vimina_UNE","vimina_UNE","vimina_NT","vimina_NT_191","vim_UNE_191","vimina_UNE"
