sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
NSW0364	Eucalyptus sideroxylon	11-OCT-19 12:04:23PM	2019-10-11T01:04:23Z	-30.14525173	151.0761101	693.47168	WGS84		Helen Bothwell			Y	"TONS of fruits, just finishing flowering"
NSW0365	Eucalyptus melliodora	11-OCT-19 12:39:33PM	2019-10-11T01:39:33Z	-30.21748169	150.9452369	860.739746	WGS84		Helen Bothwell			Y	"Respout, big old tree, lots of fruit; in burn area"
NSW0367	Eucalyptus sideroxylon	11-OCT-19 1:20:36PM	2019-10-11T02:20:36Z	-30.21489873	150.7828832	703.084717	WGS84		Helen Bothwell			F	"Just a few fruits, flowering, lots of new fruits but too immature/soft/green; in burn area"
NSW0369	Eucalyptus sideroxylon	11-OCT-19 1:50:01PM	2019-10-11T02:50:01Z	-30.26379188	150.7287346	679.532471	WGS84		Helen Bothwell			Y	"Big old Esid, many fruits"
NSW0370	Eucalyptus sideroxylon	11-OCT-19 1:57:13PM	2019-10-11T02:57:13Z	-30.26340497	150.7291427	679.532471	WGS84		Helen Bothwell			Y	"Big old Esid, many fruits"
NSW0374	Eucalyptus melliodora	11-OCT-19 4:12:41PM	2019-10-11T05:12:41Z	-30.29915655	150.7871889	544.708618	WGS84		Helen Bothwell			Y	"Plenty of fruit, 4/5-valved"
NSW0375	Eucalyptus sideroxylon	11-OCT-19 4:26:55PM	2019-10-11T05:26:55Z	-30.29369935	150.7947231	566.0979	WGS84		Helen Bothwell			F	Few fruit
NSW0376	Eucalyptus sideroxylon	11-OCT-19 4:58:57PM	2019-10-11T05:58:57Z	-30.21560951	150.7006708	741.537109	WGS84		Helen Bothwell			F	Few fruit
NSW0377	Eucalyptus sideroxylon	11-OCT-19 5:14:56PM	2019-10-11T06:14:56Z	-30.1814981	150.6607832	737.211182	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0378	Eucalyptus melliodora	11-OCT-19 5:24:55PM	2019-10-11T06:24:55Z	-30.18187612	150.6538212	698.999023	WGS84		Helen Bothwell			Y	Some fruit
NSW0379	Eucalyptus melliodora	11-OCT-19 6:24:45PM	2019-10-11T07:24:45Z	-29.80271428	150.6009026	303.179199	WGS84		Helen Bothwell			Y	Lots of fruits
NSW0380	Eucalyptus melliodora	12-OCT-19 8:59:38AM	2019-10-11T21:59:38Z	-29.77251621	151.2015618	678.571045	WGS84		Helen Bothwell			Y	Many fruits
NSW0385	Eucalyptus melliodora	12-OCT-19 10:27:37AM	2019-10-11T23:27:37Z	-29.65709128	151.3777101	845.358643	WGS84		Helen Bothwell			Y	"Lots of fruits, in forest, smaller fruits, taller, straighter than field trees"
NSW0392	Eucalyptus melliodora	12-OCT-19 12:30:19PM	2019-10-12T01:30:19Z	-29.46364668	151.4856995	753.793701	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0394	Eucalyptus melliodora	12-OCT-19 2:50:35PM	2019-10-12T03:50:35Z	-29.51343359	151.8577896	1028.488281	WGS84		Helen Bothwell			Y	Some seed
NSW0399	Eucalyptus melliodora	13-OCT-19 11:11:20AM	2019-10-13T00:11:20Z	-30.17427416	151.0763469	654.778564	WGS84		Helen Bothwell			Y	Lots of fruits
NSW0401	Eucalyptus sideroxylon	13-OCT-19 12:09:46PM	2019-10-13T01:09:46Z	-30.26361535	151.1715356	699.239502	WGS84		Helen Bothwell			F	"Only 2 fruits, lots of Esid here but all v tall and no reachable fruits"
NSW0402	Eucalyptus sideroxylon	13-OCT-19 12:16:35PM	2019-10-13T01:16:35Z	-30.26444005	151.1739639	702.123291	WGS84		Helen Bothwell			F	Few fruits
NSW0404	Eucalyptus melliodora	13-OCT-19 12:47:39PM	2019-10-13T01:47:39Z	-30.33818219	151.2148598	720.147705	WGS84		Helen Bothwell			Y	Fruit
NSW0421	Eucalyptus melliodora	14-OCT-19 1:54:52PM	2019-10-14T02:54:52Z	-30.74259594	151.1421841	849.203857	WGS84		Helen Bothwell			Y	"Mid-aged Emel, finally lots of fruit"
NSW0424	Eucalyptus melliodora	14-OCT-19 3:00:10PM	2019-10-14T04:00:10Z	-30.71791652	151.007706	856.654053	WGS84		Helen Bothwell			Y	"Big Emel, plenty of large fruit, axial inflor, just done flowering"
NSW0431	Eucalyptus melliodora	15-OCT-19 4:17:38PM	2019-10-15T05:17:38Z	-33.56762814	149.7169738	752.592041	WGS84		Helen Bothwell			Y	Fruits smaller
NSW0437	Eucalyptus melliodora	15-OCT-19 6:18:31PM	2019-10-15T07:18:31Z	-33.64004829	149.1013271	691.30835	WGS84		Helen Bothwell			Y	"LOTS of fruits & more normal Emel size, mostly 5-valved but some 6, flowering, 7 axial inflor."
NSW0438	Eucalyptus melliodora	15-OCT-19 6:47:26PM	2019-10-15T07:47:26Z	-33.64965747	149.0052041	662.229004	WGS84		Helen Bothwell			Y	"Huge old Emel, loaded w fruits, flowers, bees"
NSW0476	Eucalyptus sideroxylon	16-OCT-19 10:21:50AM	2019-10-15T23:21:50Z	-34.27466204	148.8474648	518.753174	WGS84		Helen Bothwell			Y	Lots of fruits
NSW0480	Eucalyptus sideroxylon (hyb?)	16-OCT-19 11:17:01AM	2019-10-16T00:17:01Z	-34.31748418	148.9161931	618.008545	WGS84		Helen Bothwell			Y	"Flowers v white, no pink tinge, some leaves ovate, hyb w Emel?? Some typical Esid big fruits"
NSW0481	Eucalyptus sideroxylon	16-OCT-19 11:33:25AM	2019-10-16T00:33:25Z	-34.31118568	148.9761603	645.165527	WGS84		Helen Bothwell			Y	"Lots of white flowers and fruit, classic leaves, lots of ants pollinating flowers"
NSW0482	Eucalyptus sideroxylon	16-OCT-19 11:42:28AM	2019-10-16T00:42:28Z	-34.30988138	148.9898644	616.085938	WGS84		Helen Bothwell			Y	"White flowers, ants, and lots of fruit"
NSW0484	Eucalyptus sideroxylon	16-OCT-19 12:02:30PM	2019-10-16T01:02:30Z	-34.28507941	149.0287272	519.714478	WGS84		Helen Bothwell			F	"Pink flowers, only 2 fruits, good drooping inflor, leaves a bit smaller/softer than typical"
NSW0486	Eucalyptus melliodora	16-OCT-19 12:28:10PM	2019-10-16T01:28:10Z	-34.38329268	149.0343094	614.403564	WGS84		Helen Bothwell			Y	"Big beautiful old Emel, perfect, lots of plump 5-valved fruits, 7 axial inflor"
NSW0487	Eucalyptus melliodora	16-OCT-19 12:56:59PM	2019-10-16T01:56:59Z	-34.48603319	148.9311878	602.627686	WGS84		Helen Bothwell			Y	Lots of good fruits
NSW0489	Eucalyptus sideroxylon	18-OCT-19 3:44:11PM	2019-10-18T04:44:11Z	-33.93080737	147.1581723	293.325684	WGS84		Helen Bothwell			Y	Some fruits
NSW0490	Eucalyptus melliodora	16-OCT-19 1:33:32PM	2019-10-16T02:33:32Z	-34.69272405	148.9693071	664.632324	WGS84		Helen Bothwell			Y	"Lots of good fruits, old Emel"
NSW0492	Eucalyptus sideroxylon	18-OCT-19 3:58:25PM	2019-10-18T04:58:25Z	-33.93868377	147.1302972	296.690308	WGS84		Helen Bothwell			Y	Right next to 491 but LOTS of fruit
NSW0493	Eucalyptus sideroxylon	18-OCT-19 4:07:42PM	2019-10-18T05:07:42Z	-33.94302073	147.1145585	306.303467	WGS84		Helen Bothwell			Y	TONS of fruit
NSW0494	Eucalyptus sideroxylon	18-OCT-19 4:17:11PM	2019-10-18T05:17:11Z	-33.94773128	147.0971715	313.513306	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0495	Eucalyptus sideroxylon	18-OCT-19 4:29:44PM	2019-10-18T05:29:44Z	-33.95573407	147.0661001	298.853271	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0496	Eucalyptus sideroxylon	18-OCT-19 4:38:12PM	2019-10-18T05:38:12Z	-33.95784513	147.0453473	286.836914	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0497	Eucalyptus sideroxylon	18-OCT-19 4:52:36PM	2019-10-18T05:52:36Z	-33.97550781	147.0083627	278.425415	WGS84		Helen Bothwell			Y	Some fruit
NSW0498	Eucalyptus sideroxylon	18-OCT-19 5:02:02PM	2019-10-18T06:02:02Z	-33.96665091	147.0426918	288.278931	WGS84		Helen Bothwell			Y	"Some fruits, leaves covered in pathogens"
NSW0499	Eucalyptus sideroxylon	18-OCT-19 5:18:12PM	2019-10-18T06:18:12Z	-33.98054064	147.0673416	284.914307	WGS84		Helen Bothwell			Y	Some fruit
NSW0500	Eucalyptus sideroxylon	18-OCT-19 5:31:27PM	2019-10-18T06:31:27Z	-33.98532202	147.1109629	282.510986	WGS84		Helen Bothwell			N	Leaves only
NSW0501	Eucalyptus sideroxylon	18-OCT-19 5:43:05PM	2019-10-18T06:43:05Z	-33.98577724	147.1484845	287.557861	WGS84		Helen Bothwell			Y	Fruits
NSW0502	Eucalyptus sideroxylon	18-OCT-19 6:28:44PM	2019-10-18T07:28:44Z	-33.79060663	147.0970984	300.776001	WGS84		Helen Bothwell			Y	Lots of smallish fruits
NSW0503	Eucalyptus sideroxylon	18-OCT-19 6:53:16PM	2019-10-18T07:53:16Z	-33.77886292	147.0590381	280.588379	WGS84		Helen Bothwell			Y	Many fruits
NSW0504	Eucalyptus sideroxylon	18-OCT-19 7:00:39PM	2019-10-18T08:00:39Z	-33.77181005	147.0460198	302.217896	WGS84		Helen Bothwell			Y	Many fruits
NSW0505	Eucalyptus sideroxylon	19-OCT-19 9:47:46AM	2019-10-18T22:47:46Z	-33.85499826	147.3780592	264.005737	WGS84		Helen Bothwell			F	Just a few fruits
NSW0506	Eucalyptus sideroxylon	19-OCT-19 10:01:59AM	2019-10-18T23:01:59Z	-33.82323411	147.3650443	269.533325	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0507	Eucalyptus sideroxylon	19-OCT-19 10:14:20AM	2019-10-18T23:14:20Z	-33.81432943	147.3661022	271.215698	WGS84		Helen Bothwell			Y	~8 fruits
NSW0508	Eucalyptus sideroxylon	19-OCT-19 11:05:45AM	2019-10-19T00:05:45Z	-34.0877736	147.1423743	281.309326	WGS84		Helen Bothwell			Y	Fruits and leaves on smaller side
NSW0509	Eucalyptus sideroxylon	19-OCT-19 11:18:38AM	2019-10-19T00:18:38Z	-34.12744381	147.1250512	317.358643	WGS84		Helen Bothwell			Y	Fruits and leaves on smaller side
NSW0510	Eucalyptus sideroxylon (hyb?)	19-OCT-19 11:32:41AM	2019-10-19T00:32:41Z	-34.13608228	147.1169113	316.637573	WGS84		Helen Bothwell			Y	"Bark grayer, leaves and fruits smaller, leaves hammered w pathogens"
NSW0512	Eucalyptus sideroxylon	19-OCT-19 12:03:00PM	2019-10-19T01:03:00Z	-34.12057702	146.9954963	294.046753	WGS84		Helen Bothwell			Y	"Good leaves and larger fruits, red-tinged bark furrows, lots of fruit, pathogens"
NSW0513	Eucalyptus sideroxylon	19-OCT-19 12:11:18PM	2019-10-19T01:11:18Z	-34.11738225	146.971972	289.961182	WGS84		Helen Bothwell			N	"Leaves only; finally a tree not loaded w pathogens, healthy looking leaves"
NSW0514	Eucalyptus sideroxylon	19-OCT-19 12:28:48PM	2019-10-19T01:28:48Z	-34.15737776	146.9196113	314.9552	WGS84		Helen Bothwell			Y	Lots of fruits and pathogens
NSW0515	Eucalyptus sideroxylon	19-OCT-19 12:44:42PM	2019-10-19T01:44:42Z	-34.1610798	146.84587	202.241455	WGS84		Helen Bothwell			Y	Many fruits
NSW0516	Eucalyptus sideroxylon	19-OCT-19 1:42:01PM	2019-10-19T02:42:01Z	-34.21314491	146.7332754	177.728149	WGS84		Helen Bothwell			Y	Fruits and lots of leaf pathogens
NSW0517	Eucalyptus sideroxylon	19-OCT-19 1:48:26PM	2019-10-19T02:48:26Z	-34.22329808	146.7314815	181.333008	WGS84		Helen Bothwell			Y	"Lots of fruits, healthier leaves"
NSW0518	Eucalyptus sideroxylon (hyb?)	19-OCT-19 1:58:11PM	2019-10-19T02:58:11Z	-34.2451176	146.757917	198.156006	WGS84		Helen Bothwell			Y	Leaves and fruits small for Esid
NSW0519	Eucalyptus sideroxylon (hyb?)	19-OCT-19 2:10:33PM	2019-10-19T03:10:33Z	-34.25519357	146.7759933	208.249756	WGS84		Helen Bothwell			F	"Leaves and fruits small for Esid, bark a bit grayer"
NSW0520	Eucalyptus sideroxylon	19-OCT-19 2:28:59PM	2019-10-19T03:28:59Z	-34.27350392	146.7518532	193.109131	WGS84		Helen Bothwell			Y	"Good Esid, lots of big plump fruits, healthy larger leaves"
NSW0521	Eucalyptus sideroxylon	19-OCT-19 2:37:03PM	2019-10-19T03:37:03Z	-34.28865999	146.7977522	228.437256	WGS84		Helen Bothwell			Y	Lots of fruit
NSW0523	Eucalyptus melliodora	19-OCT-19 4:12:44PM	2019-10-19T05:12:44Z	-34.7388676	146.5693881	163.308472	WGS84		Helen Bothwell			Y	"LOADED with flowers and bees, some fruit"
NSW0524	Eucalyptus melliodora	20-OCT-19 9:28:03AM	2019-10-19T22:28:03Z	-34.77032237	146.5497958	151.772705	WGS84		Helen Bothwell			Y	"HEAVY with flowers, lots of good 5-valved fruits, 7 axial inflor."
NSW0525	Eucalyptus melliodora	20-OCT-19 10:16:14AM	2019-10-19T23:16:14Z	-35.06083787	147.0545087	174.123169	WGS84		Helen Bothwell			Y	"HUGE old Emel, good 5-valved fruits, heavy with flowers and bees"
NSW0526	Eucalyptus melliodora	20-OCT-19 10:33:55AM	2019-10-19T23:33:55Z	-35.07905753	147.1103599	177.007202	WGS84		Helen Bothwell			Y	"ENORMOUS old Emel, heavy w flowers and bees, some fruits"
NSW0528	Eucalyptus melliodora	20-OCT-19 11:24:33AM	2019-10-20T00:24:33Z	-35.05788468	147.1865108	179.650757	WGS84		Helen Bothwell			Y	"Lots of plump 4/5 valved fruits, just finishing flowering"
NSW0530	Eucalyptus melliodora	20-OCT-19 12:28:35PM	2019-10-20T01:28:35Z	-35.02321906	147.4172187	258.958862	WGS84		Helen Bothwell			Y	"Lots of fruits 4/5/6, quite rough bark, greener leaves, just finishing flowering"
NSW0531	Eucalyptus melliodora	20-OCT-19 12:43:58PM	2019-10-20T01:43:58Z	-34.97712839	147.4391223	226.995361	WGS84		Helen Bothwell			Y	"Many 5-valved fruits, more classic Emel bark and juvenile leaves, just finishing flowering"
NSW0532	Eucalyptus melliodora	20-OCT-19 1:32:23PM	2019-10-20T02:32:23Z	-34.82400267	147.5225195	267.370361	WGS84		Helen Bothwell			Y	"Many 4 some 5-valved fruits, more barrel than cup shaped, bottom bark very rough, good juvenile leaves, just done flowering"
NSW0533	Eucalyptus melliodora	20-OCT-19 2:09:54PM	2019-10-20T03:09:54Z	-34.71558318	147.5382085	294.527344	WGS84		Helen Bothwell			Y	"A lot of the ALA 'Emel' in this area seem otherwise, bottom bark pretty rough and a bit pealy, leaves greener, fruits smaller 4/5 barrels"
NSW0538	Eucalyptus melliodora	20-OCT-19 3:41:58PM	2019-10-20T04:41:58Z	-34.8016924	147.5910846	291.162842	WGS84		Helen Bothwell			Y	"Emel bark, leaves, good 5-valved fruits (fruits a bit small)"
NSW0539	Eucalyptus melliodora	20-OCT-19 3:51:19PM	2019-10-20T04:51:19Z	-34.81067277	147.5715215	288.038574	WGS84		Helen Bothwell			Y	"lots of 4/5-valved fruits, smallish cups"
NSW0540	Eucalyptus melliodora	20-OCT-19 4:26:30PM	2019-10-20T05:26:30Z	-34.92185226	147.667587	323.847412	WGS84		Helen Bothwell			Y	"Good Emel bark, juv leaves, 7 axial inflor, 5-valved fruits small seems typical of the area"
NSW0544	Eucalyptus melliodora	20-OCT-19 5:30:36PM	2019-10-20T06:30:36Z	-35.02020249	147.7697033	329.615234	WGS84		Helen Bothwell			Y	Lots of good larger 5-valved fruits
NSW0549	Eucalyptus sideroxylon	20-OCT-19 6:40:00PM	2019-10-20T07:40:00Z	-34.735113	147.892117	455	WGS84		Helen Bothwell			Y	"Many fruits & leaf pathogens; Forgot to take GPS pts, long day, extra trees right at sunset, best guess should be pretty close based on Google maps satellite street view; elevation computed from api.geonames.org/astergdem"
NSW0550	Eucalyptus sideroxylon	20-OCT-19 6:45:00PM	2019-10-20T07:45:00Z	-34.722602	147.899144	411	WGS84		Helen Bothwell			N	"Just 1 fruit, lots of mistletoe on the Esid through here, large stand of Esid; Forgot to take GPS pts, long day, extra trees right at sunset, best guess should be pretty close based on Google maps satellite street view; elevation computed from api.geonames.org/astergdem"
NSW0551	Eucalyptus sideroxylon	20-OCT-19 6:50:00PM	2019-10-20T07:50:00Z	-34.711596	147.924809	399	WGS84		Helen Bothwell			Y	"Many fruits, leaves pretty eaten by LARGE black and red ants + mistletoe starts? pale green 'leaf' extensions; Forgot to take GPS pts, long day, extra trees right at sunset, best guess should be pretty close based on Google maps satellite street view; elevation computed from api.geonames.org/astergdem"
NSW0552	Eucalyptus melliodora	21-OCT-19 9:26:33AM	2019-10-20T22:26:33Z	-34.57942729	148.0900447	423.343018	WGS84		Helen Bothwell			Y	"Good Emel w fruits, 7 axial inflor"
NSW0554	Eucalyptus melliodora?	21-OCT-19 10:00:45AM	2019-10-20T23:00:45Z	-34.48423611	148.1748775	516.59021	WGS84		Helen Bothwell			Y	"Big old good Emel, lots of plump fruits, flowering"
NSW0555	Eucalyptus melliodora	21-OCT-19 10:27:05AM	2019-10-20T23:27:05Z	-34.52777054	148.2749628	447.375854	WGS84		Helen Bothwell			Y	5-valved fruits on smaller side
NSW0557	Eucalyptus melliodora	21-OCT-19 11:27:10AM	2019-10-21T00:27:10Z	-34.64074653	148.570309	484.386353	WGS84		Helen Bothwell			Y	Some fruits
NSW0558	Eucalyptus melliodora	21-OCT-19 11:42:49AM	2019-10-21T00:42:49Z	-34.67664412	148.6228865	475.253784	WGS84		Helen Bothwell			Y	"Emel or hyb? 7 axial inflor, LOTS of 4/5-valved fruits"
NSW0559	Eucalyptus melliodora	21-OCT-19 12:00:18PM	2019-10-21T01:00:18Z	-34.71849429	148.6609773	457.469604	WGS84		Helen Bothwell			Y	"fruits 5-valved a few 6-valved, 7 axial inflor"
NSW0571	Eucalyptus sideroxylon	21-NOV-19 1:41:09PM	2019-11-21T02:41:09Z	-35.30830041	147.7451796	287.798218	WGS84		Helen Bothwell & Kevin Murray			N	"White flowers mostly in threes some 4, no fruit"
NSW0574	Eucalyptus sideroxylon	21-NOV-19 2:21:05PM	2019-11-21T03:21:05Z	-35.32679591	147.6966688	292.364502	WGS84		Helen Bothwell & Kevin Murray			Y	"Many white flowers in 3s, lots of fruits"
NSW0574_1	Eucalyptus sideroxylon	21-NOV-19 2:21:05PM	2019-11-21T03:21:05Z	-35.32679591	147.6966688	292.364502	WGS84		Helen Bothwell & Kevin Murray			Y	"Many white flowers in 3s, lots of fruits"
NSW0574_2	Eucalyptus sideroxylon	21-NOV-19 2:21:05PM	2019-11-21T03:21:05Z	-35.32679591	147.6966688	292.364502	WGS84		Helen Bothwell & Kevin Murray			Y	"Many white flowers in 3s, lots of fruits"
NSW0575	Eucalyptus sideroxylon	21-NOV-19 2:53:24PM	2019-11-21T03:53:24Z	-35.26109227	147.5934772	318.560181	WGS84		Helen Bothwell & Kevin Murray			Y	Many fruits in umbels of 3
NSW0577	Eucalyptus melliodora	21-NOV-19 3:10:15PM	2019-11-21T04:10:15Z	-35.27746313	147.5988384	314.474487	WGS84		Helen Bothwell & Kevin Murray			Y	"7 axial inflor, 5-valved fruits, quite rough bark"
NSW0578	Eucalyptus sideroxylon	21-NOV-19 3:25:47PM	2019-11-21T04:25:47Z	-35.28500542	147.6088741	343.313843	WGS84		Helen Bothwell & Kevin Murray			N	"No fruit, 1-3 flowers, large stand w v little fruiting, mixed with Epol and Ealbens"
NSW0581	Eucalyptus sideroxylon	21-NOV-19 4:11:18PM	2019-11-21T05:11:18Z	-35.47152406	147.6383768	454.825928	WGS84		Helen Bothwell & Kevin Murray			Y	Some fruits
NSW0582	Eucalyptus melliodora (possible hyb w E. albens)	21-NOV-19 5:10:20PM	2019-11-21T06:10:20Z	-35.75537905	147.4700755	312.311646	WGS84		Helen Bothwell & Kevin Murray			Y	"LOTS of 4/5 fruits, possible hyb w albens as fruit and juv leaves twigs & inflor appear glaucous"
NSW0585	Eucalyptus melliodora	21-NOV-19 6:06:49PM	2019-11-21T07:06:49Z	-35.72704713	147.3171916	275.78186	WGS84		Helen Bothwell & Kevin Murray			Y	"LOTS of fruit, 5/6-valved, some flowers"
NSW0586	Eucalyptus sideroxylon	22-NOV-19 9:56:40AM	2019-11-21T22:56:40Z	-36.13796021	146.6475878	214.498169	WGS84		Helen Bothwell & Kevin Murray			Y	"Tons of fruits in 3-5, some perhaps 7 buds"
NSW0588	Eucalyptus melliodora	22-NOV-19 11:34:56AM	2019-11-22T00:34:56Z	-36.70668583	145.5224218	161.385864	WGS84		Helen Bothwell & Kevin Murray			Y	"Large old tree, lots of 5-valved fruits, leaves larger and greener than usual"
NSW0590	Eucalyptus melliodora	22-NOV-19 12:00:13PM	2019-11-22T01:00:13Z	-36.68968306	145.5132778	158.261597	WGS84		Helen Bothwell & Kevin Murray			Y	"Lots of 5-valved fruit, axial and terminal, classic 7 inflor, flowering"
NSW0595	Eucalyptus melliodora	22-NOV-19 1:28:05PM	2019-11-22T02:28:05Z	-36.47566265	145.5227501	132.546509	WGS84		Helen Bothwell & Kevin Murray			Y	"Good fruits, normal larger 5-valved, good juv leaves, flowering, many axial immature fruits"
NSW0597	Eucalyptus melliodora	22-NOV-19 1:58:24PM	2019-11-22T02:58:24Z	-36.46380309	145.5955178	137.833618	WGS84		Helen Bothwell & Kevin Murray			Y	"Good Emel, many 5-valved fruits, flowering"
NSW0599	Eucalyptus melliodora	22-NOV-19 2:45:25PM	2019-11-22T03:45:25Z	-36.34743487	145.6323884	136.151367	WGS84		Helen Bothwell & Kevin Murray			Y	"TONS of fruit, flowering"
NSW0602	Eucalyptus melliodora	22-NOV-19 3:30:19PM	2019-11-22T04:30:19Z	-36.36247435	145.7416879	161.626221	WGS84		Helen Bothwell & Kevin Murray			Y	"Photo mix-up (602 is labeled as 603, first 604 photo is actually 603); some fruits, 5-valved, LOADED w flowers"
NSW0603	Eucalyptus melliodora	22-NOV-19 3:57:24PM	2019-11-22T04:57:24Z	-36.36400061	145.7918065	151.532349	WGS84		Helen Bothwell & Kevin Murray			Y	"Photo mix-up (602 is labeled as 603, first 604 photo is actually 603); some fruits, all leaves quite small ovate gray-green"
NSW0612	Eucalyptus melliodora	23-NOV-19 10:10:17AM	2019-11-22T23:10:17Z	-36.22998018	145.3546983	111.397705	WGS84		Helen Bothwell & Kevin Murray			Y	"Good Emel, LOTS of 5 and many 6-valved fruits, 7 axial inflor, TONS of flowers and juv fruits, VERY fecund, good gray-green ovate leaves"
NSW0615	Eucalyptus melliodora	23-NOV-19 11:27:58AM	2019-11-23T00:27:58Z	-36.40728895	145.2953203	114.521851	WGS84		Helen Bothwell & Kevin Murray			Y	"Good Emel, classic bark and leaves, tons of 5-valved fruits, normal shaped cups, loaded w flowers, 7 axial juv fruits"
NSW0619	Eucalyptus melliodora	23-NOV-19 1:24:05PM	2019-11-23T02:24:05Z	-36.21380537	145.2007646	104.668457	WGS84		Helen Bothwell & Kevin Murray			Y	"Lots of 5/6 fruit, 7 axial inflor, just finishing flowering"
NSW0625	Eucalyptus melliodora	23-NOV-19 3:25:49PM	2019-11-23T04:25:49Z	-36.46959314	145.1566477	118.847778	WGS84		Helen Bothwell & Kevin Murray			Y	"Better Emel, 4/5 fruits, loaded w axial and terminal 7-bunched flowers and juv fruits"
NSW0628	Eucalyptus melliodora	23-NOV-19 4:27:53PM	2019-11-23T05:27:53Z	-36.58468145	145.2199663	128.460938	WGS84		Helen Bothwell & Kevin Murray			Y	"4/5 fruits, lots of axial flowers and young fruits"
